id,nume,categorie,pret,clasa,consum_energetic,rating,nr_reviewuri,url_produs,imagine_url,Producator,Volum,Inaltime,Alb,Argintiu,O_usa,Doua_usi,Minibar
440,Frigider cu 1 usa Liebherr TP 1434 122 l Clasa F H 85 cm Alb,Frigidere,2011.1,F,93,0,0,https://www.emag.ro/frigider-cu-1-usa-liebherr-122-l-clasa-f-h-85-cm-alb-tp-1434/pd/DQM0W3BBM/,https://s13emagst.akamaized.net/products/3674/3673958/images/res_bee3ec45fe6d003d69743495b3535e2b.jpg?width=720&height=720&hash=CACC08D93DC189A78BF038EA72239D78,Liebherr,122,125,1,0,0,0,0
441,"Frigider Incorporabil cu o usa Liebher Liebherr IRd 3901 Pure, EasyFresh, 118 l, Clasa D, H 89 cm, Alb",Frigidere,3599.04,D,118,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebher-liebherr-ird-3901-pure-easyfresh-118-l-clasa-d-h-89-cm-alb-ird3901/pd/DQK05GMBM/,https://s13emagst.akamaized.net/products/55858/55857279/images/res_d906c5443f1e72d57341d3ffb3fe5256.jpg?width=720&height=720&hash=2ACDE5A469AB65F09B518A7EFE3BE3A7,Liebherr,118,87,1,0,1,0,0
442,Frigider cu o usa incorporabil Liebherr Confort UIK 1514 119 l Clasa F SuperCool H 88 cm,Frigidere,3799.98,F,138,0,0,https://www.emag.ro/frigider-cu-o-usa-incorporabil-liebherr-confort-119-l-clasa-f-supercool-h-88-cm-uik-1514/pd/DYYF6JBBM/,https://s13emagst.akamaized.net/products/15596/15595172/images/res_7affd3e704643fd5278d19e6d88f96a9.jpg?width=720&height=720&hash=DB7B025443DC923ABE41F05897DFE029,Liebherr,119,83,0,0,1,0,0
443,Frigider cu o usa Liebherr Premium TP 1764 119 l Clasa E H 85 cm Alb,Frigidere,2915.5,E,99,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-premium-119-l-clasa-e-h-85-cm-alb-tp-1764/pd/DFPPWYBBM/,https://s13emagst.akamaized.net/products/2753/2752691/images/res_d36bcc761c9153914c81bae82a6f14dc.jpg?width=720&height=720&hash=0868010CEEB42DD9AA5914FA8564DDDC,Liebherr,119,85,1,0,1,0,0
444,"Frigider Incorporabil cu o usa Liebherr IRBAc 5190 Peak BioFresh, 296 L, H 178 cm, Clasa C, Alb",Frigidere,17998.99,C,100,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbac-5190-peak-biofresh-296-l-h-178-cm-clasa-c-alb-irbac5190/pd/DLJYYSYBM/,https://s13emagst.akamaized.net/products/45013/45012644/images/res_c4969b0441038e06004a1ac5bced38cd.jpg?width=720&height=720&hash=2A8FF47ECAA81AAF7DEA876B728BD484,Liebherr,296,63,1,0,1,0,0
445,"Frigider cu 2 usi Liebherr CTel 2531, 233 L, SmartFrost, Control mecanic, Iluminare interioara LED, Sertar legume, H 140.1 cm, Clasa A++, Argintiu",Frigidere,3213,A++,187,3,2,https://www.emag.ro/frigider-cu-2-usi-liebherr-233-l-smartfrost-control-mecanic-iluminare-interioara-led-sertar-legume-h-140-1-cm-clasa-a-argintiu-ctel-2531/pd/D533Z1BBM/,https://s13emagst.akamaized.net/products/21900/21899387/images/res_8fadbfae17d1b0462e403d25777d50e0.jpg?width=720&height=720&hash=8AF3CFA477557F42E7C12B2313D96F56,Liebherr,233,121,0,1,0,0,0
446,"Frigider cu 1 usa Liebherr K 2630, 248 L, Static, Control electronic, Display, Raft sticle, H 125 cm, Clasa F, Alb",Frigidere,2963.1,F,131,0,0,https://www.emag.ro/frigider-cu-1-usa-liebherr-248-l-static-control-electronic-display-raft-sticle-h-125-cm-clasa-f-alb-k-2630/pd/D5XM03MBM/,https://s13emagst.akamaized.net/products/31700/31699014/images/res_9e6e1cb66c8b038e4bf12e2488be7f5c.jpg?width=720&height=720&hash=C96C141092BE320D0B8651378C3AC116,Liebherr,248,178,1,0,0,0,0
447,"Frigider incorporabil BAUKNECHT KSI 9GF2, clasa E, 121 l, Setmo-Quick, 87,5 cm inaltime, alb",Frigidere,5355,E,148,0,0,https://www.emag.ro/frigider-incorporabil-bauknecht-ksi-9gf2-clasa-e-121-l-setmo-quick-87-5-cm-inaltime-alb-ksi9gf2/pd/D21SHXMBM/,https://s13emagst.akamaized.net/products/40980/40979679/images/res_7db3b302ca2fbc99eb60734b7df6a89f.jpg?width=720&height=720&hash=C2EE9156A377FB11378AF0EBD00EE531,BAUKNECHT,121,185,1,0,0,0,0
448,"Mini Frigider Husky Highcube Becks's, Capacitate 115 L, Clasa A+, H 83,5 cm, Negru",Frigidere,3034.5,A+,110,0,0,https://www.emag.ro/mini-frigider-husky-highcube-becks-s-capacitate-115-l-clasa-a-h-83-5-cm-negru-hus-hc/pd/D38535BBM/,https://s13emagst.akamaized.net/products/24127/24126776/images/res_17981409bae6798155ebfccd0a4351d0.jpg?width=720&height=720&hash=1790620928B6741A63DBD13F2C5C3FB4,Husky,115,123,0,1,0,0,0
449,"Frigider cu o usa Liebherr Rc 1400 Pure, 125 l, Clasa C, H 85 cm, Alb",Frigidere,1998.96,C,58,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-rc-1400-pure-125-l-clasa-c-h-85-cm-alb-rc1400/pd/DCJVZXYBM/,https://s13emagst.akamaized.net/products/69938/69937290/images/res_42b60ae0400363790c2befd06bdf24ba.jpg?width=720&height=720&hash=9692EF4888EEF9B55A99144444E7A962,Liebherr,125,139,1,0,1,0,0
450,"Frigider minibar Liebherr Re 1000 Pure, 92 l, H 63 cm, Clasa E, Alb",Frigidere,1899,E,86,0,0,https://www.emag.ro/frigider-minibar-liebherr-re-1000-pure-92-l-h-63-cm-clasa-e-alb-re1000/pd/DVJVZXYBM/,https://s13emagst.akamaized.net/products/69938/69937289/images/res_ecd0275e27a698e900c04d1022862c35.jpg?width=720&height=720&hash=0422CEF824C86A2EA94DCA0346CB7EC1,Liebherr,92,123,1,0,0,0,1
451,"Frigider Incorporabil cu o usa Liebherr IRBci 4151 Prime BioFresh, 174 l, H 121.3 cm, Clasa C, Alb",Frigidere,7898.98,C,118,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbci-4151-prime-biofresh-174-l-h-121-3-cm-clasa-c-alb-irbci4151/pd/DSSYYSYBM/,https://s13emagst.akamaized.net/products/73021/73020207/images/res_1e5dc96c3cd3a91bd032a740d096da53.jpg?width=720&height=720&hash=36D1A1F6E9C7060047508838E2FF96CD,Liebherr,174,185,1,0,1,0,0
452,"Frigider Incorporabil cu o Usa LIEBHERR IRBDI 5150, 296 l, H 178 cm, Clasa D, Alb",Frigidere,11941.65,D,125,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbdi-5150-296-l-h-178-cm-clasa-d-alb-axirbdi5150/pd/DJ3YGJMBM/,https://s13emagst.akamaized.net/products/44272/44271457/images/res_8b292200fa4546cec587baefaad58e12.jpg?width=720&height=720&hash=E0E069639698B9D48C6487EED0F20AA9,Liebherr,296,185,1,0,1,0,0
453,"Frigider cu o Usa MIELE KS 4783 ED, 399 l, H 185 cm, Clasa E, Negru",Frigidere,8746.5,E,123,0,0,https://www.emag.ro/frigider-cu-o-usa-miele-ks-4783-ed-399-l-h-185-cm-clasa-e-negru-axks4783ed/pd/D5FCY8MBM/,https://s13emagst.akamaized.net/products/54568/54567032/images/res_9f4557bbb9cc5ae447b2ba57a43383f9.jpg?width=720&height=720&hash=3C46A49C7614B1FA196B04239C971FC7,MIELE,399,139,0,1,1,0,0
454,"Frigider incorporabil cu o usa Liebherr IRBAb 4170 Peak, BioFresh, 191 l, H 123.6 cm, Clasa B, Alb",Frigidere,11999.01,B,72,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbab-4170-peak-biofresh-191-l-h-123-6-cm-clasa-b-alb-irbab4170-01/pd/DS8GRFYBM/,https://s13emagst.akamaized.net/products/71885/71884646/images/res_8adeb1b3bc6fa0084285990ccb902fb9.jpg?width=720&height=720&hash=32015D4A95F34225A310FC61E6219320,Liebherr,191,145,1,0,1,0,0
455,"Frigider Incorporabil cu o usa Liebherr IRBci 4550 Prime BioFresh, 224 l, H 139.5 cm, Clasa C, Alb",Frigidere,8498.98,C,92,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbci-4550-prime-biofresh-224-l-h-139-5-cm-clasa-c-alb-irbci4550/pd/DCSYYSYBM/,https://s13emagst.akamaized.net/products/72821/72820994/images/res_051b3e3436474bf5d900dd90f9272bb7.jpg?width=720&height=720&hash=1524769B069541F1D25B263EFAE515FE,Liebherr,224,157,1,0,1,0,0
456,"Frigider incorporabil cu o usa Liebherr IRBbi 4171 Peak, BioFresh, 174 l, H 123.1 cm, Clasa B, Alb",Frigidere,9899.02,B,94,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbbi-4171-peak-biofresh-174-l-h-123-1-cm-clasa-b-alb-irbbi4171-01/pd/DF8GRFYBM/,https://s13emagst.akamaized.net/products/71885/71884644/images/res_7480fdded019d8406651ff6e54f386ab.jpg?width=720&height=720&hash=D8111999DF329EEA41EDA0517D2399CB,Liebherr,174,139,1,0,1,0,0
457,"Frigider cu o usa Liebherr RBbsc 528i Peak, BioFresh, 384 l, H 185.5 cm, Clasa C, BlackSteel, Dark Inox",Frigidere,11999.01,C,107,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-rbbsc-528i-peak-biofresh-384-l-h-185-5-cm-clasa-c-blacksteel-dark-inox-rbbsc528i/pd/DGFVZXYBM/,https://s13emagst.akamaized.net/products/69938/69937269/images/res_42edbd7fc35dd336e0313161c0fee601.jpg?width=720&height=720&hash=E0709F96AD4F48348FC55AF984E60776,Liebherr,384,123,0,1,1,0,0
458,"Frigider Liebherr Kef 4370, 390 L, Clasa C, H 185 cm, functie BioCool, PowerCooling, Silver",Frigidere,11305,C,63,0,0,https://www.emag.ro/frigider-liebherr-kef-4370-390-l-clasa-c-h-185-cm-functie-biocool-powercooling-silver-kef4370/pd/D261PMMBM/,https://s13emagst.akamaized.net/products/29934/29933108/images/res_30dea97dc07680eabc32a1f120d2ded4.jpg?width=720&height=720&hash=2B72B67EA2193F7AD71120B330A4F74E,Liebherr,390,178,0,1,0,0,0
459,"Frigider Incorporabil cu o usa Liebherr IRBci 4571 Peak BioFresh, 207 l, H 139.5 cm, Clasa C, Alb",Frigidere,9799.06,C,116,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbci-4571-peak-biofresh-207-l-h-139-5-cm-clasa-c-alb-irbci4571/pd/DXSYYSYBM/,https://s13emagst.akamaized.net/products/72821/72820999/images/res_ff1bfee97a98c672811f0add6a894541.jpg?width=720&height=720&hash=B376FD9F443812D0025CFFCB228708E3,Liebherr,207,145,1,0,1,0,0
460,"Frigider Incorporabil cu o Usa LIEBHERR IRBD 4521, 206 l, H 145.4 cm, Clasa D, Alb",Frigidere,6545,D,145,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbd-4521-206-l-h-145-4-cm-clasa-d-alb-axirbd4521/pd/DHRNSJMBM/,https://s13emagst.akamaized.net/products/43922/43921369/images/res_233fd8fc3efb811a84b5324e0bcba60b.jpg?width=720&height=720&hash=DBA7913F76C171A9937D74EA85174BA3,Liebherr,206,177,1,0,1,0,0
461,"Frigider Incorporabil cu o usa Liebherr IRBdi 4851 Prime BioFresh, 238 l, H 157.2 cm, Clasa D, Alb",Frigidere,9499.06,D,155,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbdi-4851-prime-biofresh-238-l-h-157-2-cm-clasa-d-alb-irbdi4851/pd/DJSYYSYBM/,https://s13emagst.akamaized.net/products/72821/72820985/images/res_2a812d0aa0129eaf71efb085463f499a.jpg?width=720&height=720&hash=2D3DD17803B333E081D74AC652DC1B35,Liebherr,238,178,1,0,1,0,0
462,"Frigider Incorporabil cu o usa Liebherr IRBci 4551 Prime BioFresh, 207 l, H 139.5 cm, Clasa C, Alb",Frigidere,8498.98,C,116,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbci-4551-prime-biofresh-207-l-h-139-5-cm-clasa-c-alb-irbci4551/pd/DWJYYSYBM/,https://s13emagst.akamaized.net/products/72821/72820991/images/res_33f575f640b003740dc3a0a1ba50dca8.jpg?width=720&height=720&hash=29842C80EBD01D13FADC5080CDA5EF99,Liebherr,207,178,1,0,1,0,0
463,"Frigider incorporabil cu o usa LIEBHERR IRSe 4100, Smart Frost, 201 l, H 123.6 cm, Clasa E, Alb",Frigidere,4499.03,E,102,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irse-4100-smart-frost-201-l-h-123-6-cm-clasa-e-alb-axirse4100/pd/DZZF9XMBM/,https://s13emagst.akamaized.net/products/41068/41067117/images/res_f732218ef1bcdfdf0d916f351fb3e075.jpg?width=720&height=720&hash=D1864DC9ACC8389D87833DE6B494D785,Liebherr,201,89,1,0,1,0,0
464,"Frigider cu doua usi Finlux FFN415IXD, No Frost, Display Touch, H 178 cm, 415 l, Clasa E, Inox",Frigidere,3630.72,E,244,0,0,https://www.emag.ro/frigider-cu-doua-usi-finlux-no-frost-display-touch-h-178-cm-415-l-clasa-e-inox-ffn415ixd/pd/D380Y7YBM/,https://s13emagst.akamaized.net/products/61946/61945970/images/res_776173fbf403090a492bf774b2f27f03.jpg?width=720&height=720&hash=2F039C566240627809A2F60E028105C1,Finlux,415,87,0,1,0,1,0
465,"Frigider Incorporabil cu o Usa LIEBHERR IRBD 4520, 223 l, H 145.4 cm, Clasa D, Alb",Frigidere,7437.5,D,114,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbd-4520-223-l-h-145-4-cm-clasa-d-alb-axirbd4520/pd/DXRNSJMBM/,https://s13emagst.akamaized.net/products/43922/43921371/images/res_d1b3267a33da4a4d9de424e2436cb1c7.jpg?width=720&height=720&hash=718C277984E6E41B33B1F0AD361BDEC8,Liebherr,223,145,1,0,1,0,0
466,"Frigider cu doua usi Incorporabil Sharp SJ-BE237M01X, 243 l, H 177 cm, Clasa E, FrostFREE, Alb",Frigidere,3299.87,E,218,0,0,https://www.emag.ro/frigider-cu-doua-usi-incorporabil-sharp-243-l-h-177-cm-clasa-e-frostfree-alb-sj-be237m01x/pd/DWR8LCYBM/,https://s13emagst.akamaized.net/products/76383/76382046/images/res_242495d7668039813a75a2ff75c7a550.jpg?width=720&height=720&hash=551676F98936805A594A483A766C8CA7,Sharp,243,139,1,0,0,1,0
467,"Frigider Incorporabil cu o usa Liebherr IRCBe 5121 Plus BioFresh, 265 L, H 178 cm, Clasa E, Alb",Frigidere,10999.05,E,176,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-ircbe-5121-plus-biofresh-265-l-h-178-cm-clasa-e-alb-ircbe5121/pd/D1JYYSYBM/,https://s13emagst.akamaized.net/products/72821/72820989/images/res_9ca85c4ebc035ef3d588b943e1d84877.jpg?width=720&height=720&hash=8588FD69C0D4097758BEA1A95169D2CC,Liebherr,265,145,1,0,1,0,0
468,"Frigider Incorporabil cu o usa Liebher Liebherr IRSe 3900 Pure, EasyFresh, 137 l, Clasa E, H 89 cm, Alb",Frigidere,3498.6,E,93,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebher-liebherr-irse-3900-pure-easyfresh-137-l-clasa-e-h-89-cm-alb-irse3900/pd/D1K05GMBM/,https://s13emagst.akamaized.net/products/55858/55857276/images/res_6dd2f19a43e354638489c3d7f84d306a.jpg?width=720&height=720&hash=145230DDB1540BF5CA635C581A49FD44,Liebherr,137,122,1,0,1,0,0
469,"Frigider Incorporabil cu o usa Liebherr IRc 3921 Plus, EasyFresh, 117 l, H 87.2 cm, Clasa C, Alb",Frigidere,3999,C,94,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irc-3921-plus-easyfresh-117-l-h-87-2-cm-clasa-c-alb-irc3921/pd/D7SYYSYBM/,https://s13emagst.akamaized.net/products/72746/72745447/images/res_ba927464b5dd90a8675e084dc97174f8.jpg?width=720&height=720&hash=1284ED26A763B0C41A66CE75A137DF70,Liebherr,117,122,1,0,1,0,0
470,"Frigider Incorporabil cu o Usa LIEBHERR IRBD 4571, 208 l, H 145.4 cm, Clasa D, Alb",Frigidere,9044,D,145,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbd-4571-208-l-h-145-4-cm-clasa-d-alb-axirbd4571/pd/DHLMSJMBM/,https://s13emagst.akamaized.net/products/43914/43913557/images/res_02c543ef03e6923c3ec79431af55c175.jpg?width=720&height=720&hash=F3D363B9DAB771D4D4FADE86805DA046,Liebherr,208,87,1,0,1,0,0
471,"Frigider Incorporabil cu o usa Liebherr IRBc 4521 Plus BioFresh, 206 l, H 139.5 cm, Clasa C, Alb",Frigidere,6498.95,C,116,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbc-4521-plus-biofresh-206-l-h-139-5-cm-clasa-c-alb-irbc4521/pd/DLSYYSYBM/,https://s13emagst.akamaized.net/products/72821/72820992/images/res_118f1650d33d43873bd37ea42d31103e.jpg?width=720&height=720&hash=4E463ED925E322D8EA3073D694E12690,Liebherr,206,123,1,0,1,0,0
472,"Frigider integrabil LIEBHERR 3IRe 3901, Seria Pure, 117l, Clasa E, EasyFresh-Safe, SmartDeviceBox, Display tactil, SuperCool, LED, EnergySaver, HolidayMode, SuperCool, Alarma usa, SabbathMode",Frigidere,3492.65,E,147,0,0,https://www.emag.ro/frigider-integrabil-liebherr-3ire-3901-seria-pure-117l-clasa-e-easyfresh-safe-smartdevicebox-display-tactil-supercool-led-energysaver-holidaymode-supercool-alarma-usa-sabbathmode-3ire3901/pd/D8BZ37YBM/,https://s13emagst.akamaized.net/products/61987/61986450/images/res_cecbd9b54513082d8ac6602788a79800.jpg?width=720&height=720&hash=5A19BA156C38EE310E8B6A8F091B55D3,Liebherr,117,63,0,0,0,0,0
473,"Frigider Incorporabil cu o Usa LIEBHERR IRBD 4551, 208 l, H 145.4 cm, Clasa D, Alb",Frigidere,7729.05,D,145,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbd-4551-208-l-h-145-4-cm-clasa-d-alb-axirbd4551/pd/DB1MSJMBM/,https://s13emagst.akamaized.net/products/43914/43913608/images/res_26b0fa24c4c2a7c5446dc8f069489fb1.jpg?width=720&height=720&hash=11C865834850F2E81F570B63DF34D158,Liebherr,208,102,1,0,1,0,0
474,"Frigider Incorporabil cu o Usa LIEBHERR IRD 4151, 183 l, H 122 cm, Clasa D, Alb",Frigidere,4664.8,D,119,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-ird-4151-183-l-h-122-cm-clasa-d-alb-axird4151/pd/DC3YGJMBM/,https://s13emagst.akamaized.net/products/44272/44271461/images/res_6296a385b12b841e7d2cdf1da57a553c.jpg?width=720&height=720&hash=736C6992342802B3F22FE65FD2834506,Liebherr,183,87,1,0,1,0,0
475,"Frigider Incorporabil cu o Usa LIEBHERR IRD 4150, 203 l, H 122 cm, Clasa D, Alb",Frigidere,3927,D,81,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-ird-4150-203-l-h-122-cm-clasa-d-alb-axird4150/pd/DML8HSMBM/,https://s13emagst.akamaized.net/products/44685/44684269/images/res_b8b36e4758a88a970fe380f04b4d0ea6.jpg?width=720&height=720&hash=3B88ABE101C1212DF367BCB968DC90F8,Liebherr,203,102,1,0,1,0,0
476,"Frigider Incorporabil cu o usa Liebher Liebherr IRe 4100 Pure, EasyFresh, 201 l, Clasa D, H 123 cm, Alb",Frigidere,4499.03,D,102,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebher-liebherr-ire-4100-pure-easyfresh-201-l-clasa-d-h-123-cm-alb-ire4100/pd/DWK05GMBM/,https://s13emagst.akamaized.net/products/55858/55857272/images/res_0337d0f7d11810434ff68deb329619a1.jpg?width=720&height=720&hash=65FF70AB1EBD05CB0FA1D830008DC905,Liebherr,201,88,1,0,1,0,0
477,"Frigider minibar Liebherr TX 1021, 86 L, Control mecanic, H 63 cm, Clasa F, Alb",Frigidere,2171.75,F,131,0,0,https://www.emag.ro/frigider-minibar-liebherr-86-l-control-mecanic-h-63-cm-clasa-f-alb-tx-1021/pd/DGXM03MBM/,https://s13emagst.akamaized.net/products/31700/31699017/images/res_8c50b8969530f781b266387db4d01d87.jpg?width=720&height=720&hash=975949A1F2F7E52CD02832D5C3A30A9B,Liebherr,86,185,1,0,0,0,1
478,"Frigider Incorporabil cu o usa Liebherr IRd 4000 Pure EasyFresh, 166 l, H 102.2 cm, Clasa D, Alb",Frigidere,3999,D,77,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-ird-4000-pure-easyfresh-166-l-h-102-2-cm-clasa-d-alb-ird4000/pd/DHSYYSYBM/,https://s13emagst.akamaized.net/products/72822/72821000/images/res_d55e38a3c6169f4b156a6c4b54e4e2f0.jpg?width=720&height=720&hash=E1731691034752F9FB2EF5AAF2221419,Liebherr,166,178,1,0,1,0,0
479,"Frigider Incorporabil cu o usa Liebherr IRc 3920 Plus, EasyFresh, 136 l, H 87.2 cm, Clasa C, Alb",Frigidere,3999,C,60,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irc-3920-plus-easyfresh-136-l-h-87-2-cm-clasa-c-alb-irc3920/pd/DDSYYSYBM/,https://s13emagst.akamaized.net/products/72822/72821006/images/res_8303a601d71c550b7752945ff173c9b3.jpg?width=720&height=720&hash=8FF7D15F4835E3733C977C96153DA7CD,Liebherr,136,121,1,0,1,0,0
480,"Frigider Incorporabil cu o usa Liebherr IRd 4020 Plus EasyFresh, 166 l, H 102.2 cm, Clasa D, Alb",Frigidere,4598.99,D,77,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-ird-4020-plus-easyfresh-166-l-h-102-2-cm-clasa-d-alb-ird4020/pd/D2SYYSYBM/,https://s13emagst.akamaized.net/products/72821/72820996/images/res_c42d922829d2bcbd5b2fb453a8c304fe.jpg?width=720&height=720&hash=AB446F95022746A82A7B085F4704E9D8,Liebherr,166,178,1,0,1,0,0
481,"Frigider Incorporabil cu o Usa LIEBHERR IRSE 4101, 183 l, H 122 cm, Clasa E, Alb",Frigidere,4522,E,149,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irse-4101-183-l-h-122-cm-clasa-e-alb-axirse4101/pd/DZ3YGJMBM/,https://s13emagst.akamaized.net/products/44272/44271463/images/res_cc158efca5fe2c58d8f021c2c3af5628.jpg?width=720&height=720&hash=6C8ADD0B30DBD417A7E002890F3AF056,Liebherr,183,159,1,0,1,0,0
482,"Frigider Incorporabil cu o Usa LIEBHERR IRD 3951, 118 l, H 88 cm, Clasa D, Alb",Frigidere,3296.3,D,118,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-ird-3951-118-l-h-88-cm-clasa-d-alb-axird3951/pd/D43YGJMBM/,https://s13emagst.akamaized.net/products/44272/44271460/images/res_9a0079606b2c10e4d80bfb5c30648293.jpg?width=720&height=720&hash=C0B9759B052C58655AFAE81035597A3E,Liebherr,118,145,1,0,1,0,0
483,"Frigider Liebherr SRBstd 529i Peak, BioFresh, 387 l, Clasa D, H 185.5 cm, SmartSteel, Inox",Frigidere,11781,D,134,0,0,https://www.emag.ro/frigider-liebherr-srbstd-529i-peak-biofresh-387-l-clasa-d-h-185-5-cm-smartsteel-inox-srbstd529i/pd/DMRX44MBM/,https://s13emagst.akamaized.net/products/46756/46755348/images/res_65fd94888da394b5680078da3045cdb7.jpg?width=720&height=720&hash=9B0C43A5C76F22BD13B8CAFCFAC6EDAD,Liebherr,387,85,0,1,0,0,0
484,"Frigider Incorporabil cu o Usa LIEBHERR IRBDI 5151, 277 l, H 178 cm, Clasa D, Alb",Frigidere,12298.65,D,164,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbdi-5151-277-l-h-178-cm-clasa-d-alb-axirbdi5151/pd/DS3YGJMBM/,https://s13emagst.akamaized.net/products/44272/44271458/images/res_744172bdad8d5b1258d948bced07ace9.jpg?width=720&height=720&hash=3BBA6BA8F261ED8741200B3321C9C0DF,Liebherr,277,141,1,0,1,0,0
485,"Frigider Incorporabil cu o usa Liebherr IRBc 4121 Plus BioFresh, 173 l, H 121.3 cm, Clasa C, Alb",Frigidere,5898.95,C,118,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbc-4121-plus-biofresh-173-l-h-121-3-cm-clasa-c-alb-irbc4121/pd/DVSYYSYBM/,https://s13emagst.akamaized.net/products/72822/72821004/images/res_b2adce15ba9c82a5d899f9b4a4dc6460.jpg?width=720&height=720&hash=AABB32704F416FAB0170F50682610E96,Liebherr,173,123,1,0,1,0,0
486,"Frigider incorporabil cu o usa LIEBHERR IRBe 5121, Smart Frost, 275 l, H 178.8 cm, Clasa E, Alb",Frigidere,9853.2,E,204,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbe-5121-smart-frost-275-l-h-178-8-cm-clasa-e-alb-axirbe5121/pd/DWGT09MBM/,https://s13emagst.akamaized.net/products/41865/41864011/images/res_22bfac37bcb5db724eac9c5b9fe0a961.jpg?width=720&height=720&hash=E918F5BE06F47BD4A8EB3C3CF4B93E7B,Liebherr,275,178,1,0,1,0,0
487,"Frigider Incorporabil cu o Usa LIEBHERR IRBE 4851, 238 l, H 159 cm, Clasa E, Alb",Frigidere,8758.4,E,194,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbe-4851-238-l-h-159-cm-clasa-e-alb-axirbe4851/pd/DR1C1JMBM/,https://s13emagst.akamaized.net/products/44111/44110638/images/res_c8da8d2bb64f82bec8ec3c0d6e7f0bce.jpg?width=720&height=720&hash=AD593A7E5FFB5D8DD346A893F16C66A5,Liebherr,238,89,1,0,1,0,0
488,"Frigider Incorporabil cu o Usa LIEBHERR IRBD 4570, 225 l, H 145.4 cm, Clasa D, Alb",Frigidere,9020.2,D,114,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbd-4570-225-l-h-145-4-cm-clasa-d-alb-axirbd4570/pd/DWZMSJMBM/,https://s13emagst.akamaized.net/products/43914/43913607/images/res_d3e2264a338064e8087fa4604598cc77.jpg?width=720&height=720&hash=9E9EEE83F64066585A8F47E81778F792,Liebherr,225,104,1,0,1,0,0
489,Frigider cu o usa Liebherr Tsl 1414 122 l Clasa F H 85 cm Argintiu,Frigidere,2112.25,F,177,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-122-l-clasa-f-h-85-cm-argintiu-tsl-1414/pd/DLM0W3BBM/,https://s13emagst.akamaized.net/products/3674/3673955/images/res_4c19c8e1a1beb7672111f71a750f0336.jpg?width=720&height=720&hash=43B716C39DF0ACE5F456EC199F45F507,Liebherr,122,87,0,1,1,0,0
490,"Frigider incorporabil cu o usa Liebherr IRBbi 4570 Peak, BioFresh, 224 l, H 141.3 cm, Clasa B, Alb",Frigidere,9998.98,B,73,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irbbi-4570-peak-biofresh-224-l-h-141-3-cm-clasa-b-alb-irbbi4570-01/pd/D98GRFYBM/,https://s13emagst.akamaized.net/products/71885/71884643/images/res_6f434a138b15ff525bffaf7d91de5b5a.png?width=720&height=720&hash=C1CA8547892BBC87417DD0FDD9A36D8E,Liebherr,224,121,1,0,1,0,0
